torch._C._linalg.linalg_cond linalg_cond /home/sjy/code/pytorch/aten/src/ATen/native/LinearAlgebra.cpp
torch._C._linalg.linalg_det linalg_det /home/sjy/code/pytorch/aten/src/ATen/native/LinearAlgebra.cpp
torch._C._linalg.linalg_diagonal linalg_diagonal /home/sjy/code/pytorch/aten/src/ATen/native/LinearAlgebra.cpp
torch._C._linalg.linalg_eig linalg_eig /home/sjy/code/pytorch/aten/src/ATen/native/BatchLinearAlgebra.cpp
torch._C._linalg.linalg_eigh linalg_eigh /home/sjy/code/pytorch/aten/src/ATen/native/BatchLinearAlgebra.cpp
torch._C._linalg.linalg_eigvals linalg_eigvals /home/sjy/code/pytorch/aten/src/ATen/native/BatchLinearAlgebra.cpp
torch._C._linalg.linalg_eigvalsh linalg_eigvalsh /home/sjy/code/pytorch/aten/src/ATen/native/BatchLinearAlgebra.cpp
torch._C._linalg.linalg_householder_product linalg_householder_product /home/sjy/code/pytorch/aten/src/ATen/native/BatchLinearAlgebra.cpp
torch._C._linalg.linalg_inv linalg_inv /home/sjy/code/pytorch/aten/src/ATen/native/BatchLinearAlgebra.cpp
torch._C._linalg.linalg_ldl_factor linalg_ldl_factor /home/sjy/code/pytorch/aten/src/ATen/native/BatchLinearAlgebra.cpp
torch._C._linalg.linalg_lstsq linalg_lstsq /home/sjy/code/pytorch/aten/src/ATen/native/BatchLinearAlgebra.cpp
torch._C._linalg.linalg_lu_factor linalg_lu_factor /home/sjy/code/pytorch/aten/src/ATen/native/BatchLinearAlgebra.cpp
torch._C._linalg.linalg_matmul binary /home/sjy/code/pytorch/aten/src/ATen/native/LinearAlgebra.cpp
torch._C._linalg.linalg_matrix_exp linalg_matrix_exp /home/sjy/code/pytorch/aten/src/ATen/native/LinearAlgebra.cpp
torch._C._linalg.linalg_matrix_norm linalg_matrix_norm /home/sjy/code/pytorch/aten/src/ATen/native/LinearAlgebra.cpp
torch._C._linalg.linalg_matrix_power linalg_matrix_power /home/sjy/code/pytorch/aten/src/ATen/native/LinearAlgebra.cpp
torch._C._linalg.linalg_matrix_rank linalg_matrix_rank /home/sjy/code/pytorch/aten/src/ATen/native/LinearAlgebra.cpp
torch._C._linalg.linalg_multi_dot linalg_multi_dot /home/sjy/code/pytorch/aten/src/ATen/native/LinearAlgebra.cpp
torch._C._linalg.linalg_norm linalg_norm /home/sjy/code/pytorch/aten/src/ATen/native/LinearAlgebra.cpp
torch._C._linalg.linalg_pinv linalg_pinv /home/sjy/code/pytorch/aten/src/ATen/native/LinearAlgebra.cpp
torch._C._linalg.linalg_slogdet linalg_slogdet /home/sjy/code/pytorch/aten/src/ATen/native/LinearAlgebra.cpp
torch._C._linalg.linalg_solve linalg_solve /home/sjy/code/pytorch/aten/src/ATen/native/BatchLinearAlgebra.cpp
torch._C._linalg.linalg_solve_ex linalg_solve_ex /home/sjy/code/pytorch/aten/src/ATen/native/BatchLinearAlgebra.cpp
torch._C._linalg.linalg_solve_triangular linalg_solve_triangular /home/sjy/code/pytorch/aten/src/ATen/native/BatchLinearAlgebra.cpp
torch._C._linalg.linalg_svd linalg_svd /home/sjy/code/pytorch/aten/src/ATen/native/BatchLinearAlgebra.cpp
torch._C._linalg.linalg_svdvals linalg_svdvals /home/sjy/code/pytorch/aten/src/ATen/native/BatchLinearAlgebra.cpp
torch._C._linalg.linalg_tensorinv linalg_tensorinv /home/sjy/code/pytorch/aten/src/ATen/native/LinearAlgebra.cpp
torch._C._linalg.linalg_tensorsolve linalg_tensorsolve /home/sjy/code/pytorch/aten/src/ATen/native/LinearAlgebra.cpp
torch._C._linalg.linalg_vander linalg_vander /home/sjy/code/pytorch/aten/src/ATen/native/BatchLinearAlgebra.cpp
torch._C._linalg.linalg_vecdot linalg_vecdot /home/sjy/code/pytorch/aten/src/ATen/native/BatchLinearAlgebra.cpp
torch._C._nn.linear linear /home/sjy/code/pytorch/aten/src/ATen/native/Linear.cpp
torch.linspace linspace /home/sjy/code/pytorch/aten/src/ATen/native/TensorFactories.cpp
torch.log_softmax log_softmax /home/sjy/code/pytorch/aten/src/ATen/native/SoftMax.cpp
torch.logcumsumexp logcumsumexp /home/sjy/code/pytorch/aten/src/ATen/native/ReduceOps.cpp
torch.logdet logdet /home/sjy/code/pytorch/aten/src/ATen/native/LinearAlgebra.cpp
torch.logical_and binary /home/sjy/code/pytorch/aten/src/ATen/native/BinaryOps.cpp
torch.logical_not logical_not /home/sjy/code/pytorch/aten/src/ATen/native/UnaryOps.cpp
torch.logical_or binary /home/sjy/code/pytorch/aten/src/ATen/native/BinaryOps.cpp
torch.logical_xor binary /home/sjy/code/pytorch/aten/src/ATen/native/BinaryOps.cpp
torch.logit logit /home/sjy/code/pytorch/aten/src/ATen/native/UnaryOps.cpp
torch.logspace logspace /home/sjy/code/pytorch/aten/src/ATen/native/TensorFactories.cpp
torch.logsumexp logsumexp /home/sjy/code/pytorch/aten/src/ATen/native/ReduceOps.cpp
torch.lstm lstm /home/sjy/code/pytorch/aten/src/ATen/native/RNN.cpp
torch.lstm_cell lstm_cell /home/sjy/code/pytorch/aten/src/ATen/native/RNN.cpp
torch.lu_solve lu_solve /home/sjy/code/pytorch/aten/src/ATen/native/BatchLinearAlgebra.cpp
torch.margin_ranking_loss margin_ranking_loss /home/sjy/code/pytorch/aten/src/ATen/native/Loss.cpp
torch.masked_fill masked_fill /home/sjy/code/pytorch/aten/src/ATen/native/TensorAdvancedIndexing.cpp
torch.masked_scatter masked_scatter /home/sjy/code/pytorch/aten/src/ATen/native/TensorAdvancedIndexing.cpp
torch.matmul binary /home/sjy/code/pytorch/aten/src/ATen/native/LinearAlgebra.cpp
torch.matrix_exp matrix_exp /home/sjy/code/pytorch/aten/src/ATen/native/LinearAlgebra.cpp
torch.matrix_power matrix_power /home/sjy/code/pytorch/aten/src/ATen/native/LinearAlgebra.cpp
torch.max max /home/sjy/code/pytorch/aten/src/ATen/native/BatchLinearAlgebra.cpp
torch.max_pool1d max_pool1d /home/sjy/code/pytorch/aten/src/ATen/native/MaxPooling.cpp
torch.max_pool1d_with_indices max_pool1d_with_indices /home/sjy/code/pytorch/aten/src/ATen/native/Pooling.cpp
torch.max_pool2d max_pool2d /home/sjy/code/pytorch/aten/src/ATen/native/Pooling.cpp
torch.max_pool3d max_pool3d /home/sjy/code/pytorch/aten/src/ATen/native/Pooling.cpp
torch.mean mean /home/sjy/code/pytorch/aten/src/ATen/native/ReduceOps.cpp
torch.median median /home/sjy/code/pytorch/aten/src/ATen/native/Sorting.cpp
torch.meshgrid meshgrid /home/sjy/code/pytorch/aten/src/ATen/native/TensorShape.cpp
torch.min min /home/sjy/code/pytorch/aten/src/ATen/native/BinaryOps.cpp
torch.mode mode /home/sjy/code/pytorch/aten/src/ATen/native/TensorCompare.cpp
torch.moveaxis moveaxis /home/sjy/code/pytorch/aten/src/ATen/native/TensorShape.cpp
torch.movedim movedim /home/sjy/code/pytorch/aten/src/ATen/native/TensorShape.cpp
torch.msort msort /home/sjy/code/pytorch/aten/src/ATen/native/Sorting.cpp
torch.mul binary /home/sjy/code/pytorch/aten/src/ATen/native/BinaryOps.cpp
torch._C._nn.multilabel_margin_loss multilabel_margin_loss /home/sjy/code/pytorch/aten/src/ATen/native/LossMultiLabelMargin.cpp
torch.multinomial multinomial /home/sjy/code/pytorch/aten/src/ATen/native/Distributions.cpp
torch.multiply binary /home/sjy/code/pytorch/aten/src/ATen/native/Dropout.cpp
torch.mv mv /home/sjy/code/pytorch/aten/src/ATen/native/Blas.cpp
torch.mvlgamma mvlgamma /home/sjy/code/pytorch/aten/src/ATen/native/UnaryOps.cpp
torch.nan_to_num nan_to_num /home/sjy/code/pytorch/aten/src/ATen/native/UnaryOps.cpp
torch.nanmean nanmean /home/sjy/code/pytorch/aten/src/ATen/native/ReduceOps.cpp
torch.nanmedian nanmedian /home/sjy/code/pytorch/aten/src/ATen/native/Sorting.cpp
torch.nanquantile nanquantile /home/sjy/code/pytorch/aten/src/ATen/native/Sorting.cpp
torch.nansum nansum /home/sjy/code/pytorch/aten/src/ATen/native/ReduceOps.cpp
torch.narrow narrow /home/sjy/code/pytorch/aten/src/ATen/native/TensorShape.cpp
torch.native_group_norm native_group_norm /home/sjy/code/pytorch/aten/src/ATen/native/group_norm.cpp
torch.negative negative /home/sjy/code/pytorch/aten/src/ATen/native/UnaryOps.cpp
torch._C._nn.nll_loss nll_loss /home/sjy/code/pytorch/aten/src/ATen/native/LossNLL.cpp
torch._C._nn.nll_loss2d nll_loss2d /home/sjy/code/pytorch/aten/src/ATen/native/LossNLL2d.cpp
torch._C._nn.nll_loss_nd nll_loss_nd /home/sjy/code/pytorch/aten/src/ATen/native/LossNLL.cpp
torch.norm norm /home/sjy/code/pytorch/aten/src/ATen/native/ReduceOps.cpp
torch.norm_except_dim norm_except_dim /home/sjy/code/pytorch/aten/src/ATen/native/WeightNorm.cpp
torch.normal normal /home/sjy/code/pytorch/aten/src/ATen/native/Distributions.cpp
torch.not_equal binary /home/sjy/code/pytorch/aten/src/ATen/native/BinaryOps.cpp
torch.nuclear_norm nuclear_norm /home/sjy/code/pytorch/aten/src/ATen/native/LinearAlgebra.cpp
torch._C._nn.one_hot one_hot /home/sjy/code/pytorch/aten/src/ATen/native/Onehot.cpp
torch.ones ones /home/sjy/code/pytorch/aten/src/ATen/native/TensorFactories.cpp
torch.ones_like ones_like /home/sjy/code/pytorch/aten/src/ATen/native/TensorFactories.cpp
torch.orgqr orgqr /home/sjy/code/pytorch/aten/src/ATen/native/BatchLinearAlgebra.cpp
torch.ormqr ormqr /home/sjy/code/pytorch/aten/src/ATen/native/BatchLinearAlgebra.cpp
torch.outer outer /home/sjy/code/pytorch/aten/src/ATen/native/LinearAlgebra.cpp
torch._C._nn.pad pad /home/sjy/code/pytorch/aten/src/ATen/native/PadNd.cpp
torch._C._nn.pad_sequence pad_sequence /home/sjy/code/pytorch/aten/src/ATen/native/PackedSequence.cpp
torch.pairwise_distance pairwise_distance /home/sjy/code/pytorch/aten/src/ATen/native/Distance.cpp
torch.pdist pdist /home/sjy/code/pytorch/aten/src/ATen/native/Distance.cpp
torch.permute permute /home/sjy/code/pytorch/aten/src/ATen/native/TensorShape.cpp
torch.pinverse pinverse /home/sjy/code/pytorch/aten/src/ATen/native/LinearAlgebra.cpp
torch.poisson_nll_loss poisson_nll_loss /home/sjy/code/pytorch/aten/src/ATen/native/Loss.cpp
torch.polar polar /home/sjy/code/pytorch/aten/src/ATen/native/TensorFactories.cpp
torch.positive positive /home/sjy/code/pytorch/aten/src/ATen/native/UnaryOps.cpp
torch.prod prod /home/sjy/code/pytorch/aten/src/ATen/native/ReduceOps.cpp
torch.promote_types promote_types /home/sjy/code/pytorch/aten/src/ATen/native/TypeProperties.cpp
torch.put put /home/sjy/code/pytorch/aten/src/ATen/native/TensorAdvancedIndexing.cpp
torch.qr qr /home/sjy/code/pytorch/aten/src/ATen/native/BatchLinearAlgebra.cpp
torch.quantile quantile /home/sjy/code/pytorch/aten/src/ATen/native/Sorting.cpp
torch.rad2deg rad2deg /home/sjy/code/pytorch/aten/src/ATen/native/UnaryOps.cpp
torch.rand rand /home/sjy/code/pytorch/aten/src/ATen/native/TensorFactories.cpp
torch.rand_like rand_like /home/sjy/code/pytorch/aten/src/ATen/native/TensorFactories.cpp
torch.randint randint /home/sjy/code/pytorch/aten/src/ATen/native/TensorFactories.cpp
torch.randint_like randint_like /home/sjy/code/pytorch/aten/src/ATen/native/TensorFactories.cpp
torch.randn randn /home/sjy/code/pytorch/aten/src/ATen/native/TensorFactories.cpp
torch.randn_like randn_like /home/sjy/code/pytorch/aten/src/ATen/native/TensorFactories.cpp
torch.randperm randperm /home/sjy/code/pytorch/aten/src/ATen/native/TensorFactories.cpp
torch.range range /home/sjy/code/pytorch/aten/src/ATen/native/TensorShape.cpp
torch.ravel ravel /home/sjy/code/pytorch/aten/src/ATen/native/TensorShape.cpp
torch.real real /home/sjy/code/pytorch/aten/src/ATen/native/UnaryOps.cpp
torch.remainder binary /home/sjy/code/pytorch/aten/src/ATen/native/BinaryOps.cpp
torch.repeat_interleave repeat_interleave /home/sjy/code/pytorch/aten/src/ATen/native/Repeat.cpp
torch.reshape reshape /home/sjy/code/pytorch/aten/src/ATen/native/TensorShape.cpp
torch.resolve_conj resolve_conj /home/sjy/code/pytorch/aten/src/ATen/native/UnaryOps.cpp
torch.resolve_neg resolve_neg /home/sjy/code/pytorch/aten/src/ATen/native/UnaryOps.cpp
torch.result_type result_type /home/sjy/code/pytorch/aten/src/ATen/native/TypeProperties.cpp
torch.rnn_relu_cell rnn_relu_cell /home/sjy/code/pytorch/aten/src/ATen/native/RNN.cpp
torch.rnn_tanh_cell rnn_tanh_cell /home/sjy/code/pytorch/aten/src/ATen/native/RNN.cpp
torch.rot90 rot90 /home/sjy/code/pytorch/aten/src/ATen/native/TensorTransformations.cpp
torch.row_stack row_stack /home/sjy/code/pytorch/aten/src/ATen/native/TensorShape.cpp
torch.rsub binary /home/sjy/code/pytorch/aten/src/ATen/native/BinaryOps.cpp
torch.scalar_tensor scalar_tensor /home/sjy/code/pytorch/aten/src/ATen/native/TensorFactories.cpp
torch.scatter scatter /home/sjy/code/pytorch/aten/src/ATen/native/NamedTensor.cpp
torch.scatter_add scatter_add /home/sjy/code/pytorch/aten/src/ATen/native/NamedTensor.cpp
torch.select_scatter select_scatter /home/sjy/code/pytorch/aten/src/ATen/native/TensorShape.cpp
torch.slice_scatter slice_scatter /home/sjy/code/pytorch/aten/src/ATen/native/TensorShape.cpp
torch.slogdet slogdet /home/sjy/code/pytorch/aten/src/ATen/native/LinearAlgebra.cpp
torch._C._nn.slow_conv3d slow_conv3d /home/sjy/code/pytorch/aten/src/ATen/native/ConvolutionMM3d.cpp
torch._C._nn.soft_margin_loss soft_margin_loss /home/sjy/code/pytorch/aten/src/ATen/native/Loss.cpp
torch.softmax softmax /home/sjy/code/pytorch/aten/src/ATen/native/SoftMax.cpp
torch.sort sort /home/sjy/code/pytorch/aten/src/ATen/native/Sorting.cpp
torch._C._special.special_chebyshev_polynomial_t special_chebyshev_polynomial_t /home/sjy/code/pytorch/aten/src/ATen/native/BinaryOps.cpp
torch._C._special.special_chebyshev_polynomial_u special_chebyshev_polynomial_u /home/sjy/code/pytorch/aten/src/ATen/native/BinaryOps.cpp
torch._C._special.special_chebyshev_polynomial_v special_chebyshev_polynomial_v /home/sjy/code/pytorch/aten/src/ATen/native/BinaryOps.cpp
torch._C._special.special_chebyshev_polynomial_w special_chebyshev_polynomial_w /home/sjy/code/pytorch/aten/src/ATen/native/BinaryOps.cpp
torch._C._special.special_digamma special_digamma /home/sjy/code/pytorch/aten/src/ATen/native/UnaryOps.cpp
torch._C._special.special_erf special_erf /home/sjy/code/pytorch/aten/src/ATen/native/UnaryOps.cpp
torch._C._special.special_erfc special_erfc /home/sjy/code/pytorch/aten/src/ATen/native/UnaryOps.cpp
torch._C._special.special_erfinv special_erfinv /home/sjy/code/pytorch/aten/src/ATen/native/UnaryOps.cpp
torch._C._special.special_exp2 special_exp2 /home/sjy/code/pytorch/aten/src/ATen/native/UnaryOps.cpp
torch._C._special.special_expit special_expit /home/sjy/code/pytorch/aten/src/ATen/native/UnaryOps.cpp
torch._C._special.special_expm1 special_expm1 /home/sjy/code/pytorch/aten/src/ATen/native/UnaryOps.cpp
torch._C._special.special_gammainc binary /home/sjy/code/pytorch/aten/src/ATen/native/BinaryOps.cpp
torch._C._special.special_gammaincc binary /home/sjy/code/pytorch/aten/src/ATen/native/BinaryOps.cpp
torch._C._special.special_gammaln special_gammaln /home/sjy/code/pytorch/aten/src/ATen/native/UnaryOps.cpp
torch._C._special.special_hermite_polynomial_h special_hermite_polynomial_h /home/sjy/code/pytorch/aten/src/ATen/native/BinaryOps.cpp
torch._C._special.special_hermite_polynomial_he special_hermite_polynomial_he /home/sjy/code/pytorch/aten/src/ATen/native/BinaryOps.cpp
torch._C._special.special_i0 special_i0 /home/sjy/code/pytorch/aten/src/ATen/native/UnaryOps.cpp
torch._C._special.special_laguerre_polynomial_l special_laguerre_polynomial_l /home/sjy/code/pytorch/aten/src/ATen/native/BinaryOps.cpp
torch._C._special.special_legendre_polynomial_p special_legendre_polynomial_p /home/sjy/code/pytorch/aten/src/ATen/native/BinaryOps.cpp
torch._C._special.special_log1p special_log1p /home/sjy/code/pytorch/aten/src/ATen/native/UnaryOps.cpp
torch._C._special.special_log_softmax special_log_softmax /home/sjy/code/pytorch/aten/src/ATen/native/SoftMax.cpp
torch._C._special.special_logit special_logit /home/sjy/code/pytorch/aten/src/ATen/native/UnaryOps.cpp
torch._C._special.special_logsumexp special_logsumexp /home/sjy/code/pytorch/aten/src/ATen/native/ReduceOps.cpp
torch._C._special.special_multigammaln special_multigammaln /home/sjy/code/pytorch/aten/src/ATen/native/UnaryOps.cpp
torch._C._special.special_ndtr special_ndtr /home/sjy/code/pytorch/aten/src/ATen/native/UnaryOps.cpp
torch._C._special.special_polygamma special_polygamma /home/sjy/code/pytorch/aten/src/ATen/native/UnaryOps.cpp
torch._C._special.special_psi special_psi /home/sjy/code/pytorch/aten/src/ATen/native/UnaryOps.cpp
torch._C._special.special_round special_round /home/sjy/code/pytorch/aten/src/ATen/native/UnaryOps.cpp
torch._C._special.special_shifted_chebyshev_polynomial_t special_shifted_chebyshev_polynomial_t /home/sjy/code/pytorch/aten/src/ATen/native/BinaryOps.cpp
torch._C._special.special_shifted_chebyshev_polynomial_u special_shifted_chebyshev_polynomial_u /home/sjy/code/pytorch/aten/src/ATen/native/BinaryOps.cpp
torch._C._special.special_shifted_chebyshev_polynomial_v special_shifted_chebyshev_polynomial_v /home/sjy/code/pytorch/aten/src/ATen/native/BinaryOps.cpp
torch._C._special.special_shifted_chebyshev_polynomial_w special_shifted_chebyshev_polynomial_w /home/sjy/code/pytorch/aten/src/ATen/native/BinaryOps.cpp
torch._C._special.special_sinc special_sinc /home/sjy/code/pytorch/aten/src/ATen/native/UnaryOps.cpp
torch._C._special.special_softmax special_softmax /home/sjy/code/pytorch/aten/src/ATen/native/SoftMax.cpp
torch._C._special.special_xlog1py binary /home/sjy/code/pytorch/aten/src/ATen/native/BinaryOps.cpp
torch._C._special.special_xlogy binary /home/sjy/code/pytorch/aten/src/ATen/native/BinaryOps.cpp
torch._C._special.special_zeta binary /home/sjy/code/pytorch/aten/src/ATen/native/BinaryOps.cpp
torch.split split /home/sjy/code/pytorch/aten/src/ATen/native/TensorShape.cpp
torch.split_with_sizes split_with_sizes /home/sjy/code/pytorch/aten/src/ATen/native/TensorShape.cpp
torch.square square /home/sjy/code/pytorch/aten/src/ATen/native/UnaryOps.cpp
torch.squeeze squeeze /home/sjy/code/pytorch/aten/src/ATen/native/TensorShape.cpp
torch.stack stack /home/sjy/code/pytorch/aten/src/ATen/native/TensorShape.cpp
torch.std std /home/sjy/code/pytorch/aten/src/ATen/native/ReduceOps.cpp
torch.std_mean std_mean /home/sjy/code/pytorch/aten/src/ATen/native/ReduceOps.cpp
torch.stft stft /home/sjy/code/pytorch/aten/src/ATen/native/SpectralOps.cpp
torch.sub binary /home/sjy/code/pytorch/aten/src/ATen/native/BinaryOps.cpp
torch.subtract binary /home/sjy/code/pytorch/aten/src/ATen/native/BinaryOps.cpp
torch.sum sum /home/sjy/code/pytorch/aten/src/ATen/native/ReduceOps.cpp
torch.svd svd /home/sjy/code/pytorch/aten/src/ATen/native/BatchLinearAlgebra.cpp
torch.swapaxes swapaxes /home/sjy/code/pytorch/aten/src/ATen/native/TensorShape.cpp
torch.swapdims swapdims /home/sjy/code/pytorch/aten/src/ATen/native/TensorShape.cpp
torch.symeig symeig /home/sjy/code/pytorch/aten/src/ATen/native/BatchLinearAlgebra.cpp
torch.t t /home/sjy/code/pytorch/aten/src/ATen/native/TensorShape.cpp
torch.take take /home/sjy/code/pytorch/aten/src/ATen/native/TensorAdvancedIndexing.cpp
torch.take_along_dim take_along_dim /home/sjy/code/pytorch/aten/src/ATen/native/TensorAdvancedIndexing.cpp
torch.tensor_split tensor_split /home/sjy/code/pytorch/aten/src/ATen/native/TensorShape.cpp
torch.tensordot tensordot /home/sjy/code/pytorch/aten/src/ATen/native/Linear.cpp
torch._C._nn.thnn_conv2d thnn_conv2d /home/sjy/code/pytorch/aten/src/ATen/native/ConvolutionMM2d.cpp
torch.tile tile /home/sjy/code/pytorch/aten/src/ATen/native/TensorShape.cpp
torch.transpose transpose /home/sjy/code/pytorch/aten/src/ATen/native/TensorShape.cpp
torch.trapezoid trapezoid /home/sjy/code/pytorch/aten/src/ATen/native/Integration.cpp
torch.trapz trapz /home/sjy/code/pytorch/aten/src/ATen/native/Integration.cpp
torch.triplet_margin_loss triplet_margin_loss /home/sjy/code/pytorch/aten/src/ATen/native/Loss.cpp
torch.true_divide binary /home/sjy/code/pytorch/aten/src/ATen/native/BinaryOps.cpp
torch.unbind unbind /home/sjy/code/pytorch/aten/src/ATen/native/TensorShape.cpp
torch.unflatten unflatten /home/sjy/code/pytorch/aten/src/ATen/native/TensorShape.cpp
torch._C._nn.unflatten_dense_tensors unflatten_dense_tensors /home/sjy/code/pytorch/aten/src/ATen/native/TensorShape.cpp
torch.unsafe_chunk unsafe_chunk /home/sjy/code/pytorch/aten/src/ATen/native/TensorShape.cpp
torch.unsafe_split unsafe_split /home/sjy/code/pytorch/aten/src/ATen/native/TensorShape.cpp
torch.unsafe_split_with_sizes unsafe_split_with_sizes /home/sjy/code/pytorch/aten/src/ATen/native/TensorShape.cpp
torch.unsqueeze unsqueeze /home/sjy/code/pytorch/aten/src/ATen/native/TensorShape.cpp
torch._C._nn.upsample_bicubic2d upsample_bicubic2d /home/sjy/code/pytorch/aten/src/ATen/native/UpSampleBicubic2d.cpp
torch._C._nn.upsample_bilinear2d upsample_bilinear2d /home/sjy/code/pytorch/aten/src/ATen/native/UpSampleBilinear2d.cpp
torch._C._nn.upsample_linear1d upsample_linear1d /home/sjy/code/pytorch/aten/src/ATen/native/UpSampleLinear1d.cpp
torch._C._nn.upsample_nearest1d upsample_nearest1d /home/sjy/code/pytorch/aten/src/ATen/native/UpSampleNearest1d.cpp
torch._C._nn.upsample_nearest2d upsample_nearest2d /home/sjy/code/pytorch/aten/src/ATen/native/UpSampleNearest2d.cpp
torch._C._nn.upsample_trilinear3d upsample_trilinear3d /home/sjy/code/pytorch/aten/src/ATen/native/UpSampleTrilinear3d.cpp
torch.vander vander /home/sjy/code/pytorch/aten/src/ATen/native/TensorFactories.cpp
torch.var var /home/sjy/code/pytorch/aten/src/ATen/native/ReduceOps.cpp
torch.var_mean var_mean /home/sjy/code/pytorch/aten/src/ATen/native/ReduceOps.cpp
torch.vdot binary /home/sjy/code/pytorch/aten/src/ATen/native/Blas.cpp
torch.vsplit vsplit /home/sjy/code/pytorch/aten/src/ATen/native/TensorShape.cpp
torch.vstack vstack /home/sjy/code/pytorch/aten/src/ATen/native/TensorShape.cpp
torch.where binary /home/sjy/code/pytorch/aten/src/ATen/native/TensorCompare.cpp
torch.xlogy binary /home/sjy/code/pytorch/aten/src/ATen/native/BinaryOps.cpp
torch.zeros zeros /home/sjy/code/pytorch/aten/src/ATen/native/TensorFactories.cpp
torch.zeros_like zeros_like /home/sjy/code/pytorch/aten/src/ATen/native/TensorFactories.cpp
