api_name op_name file_path
tf.raw_ops.TruncateDiv BinaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.TruncateMod BinaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.TruncatedNormal PhiloxRandomOp /home/sjy/code/tensorflow/tensorflow/core/kernels/random_op.cc
tf.raw_ops.Unbatch UnbatchKernel /home/sjy/code/tensorflow/tensorflow/core/kernels/batch_kernels.cc
tf.raw_ops.UnbatchGrad UnbatchGradKernel /home/sjy/code/tensorflow/tensorflow/core/kernels/batch_kernels.cc
tf.raw_ops.UnicodeDecode UnicodeDecodeOp /home/sjy/code/tensorflow/tensorflow/core/kernels/unicode_ops.cc
tf.raw_ops.UnicodeDecodeWithOffsets UnicodeDecodeWithOffsetsOp /home/sjy/code/tensorflow/tensorflow/core/kernels/unicode_ops.cc
tf.raw_ops.UnicodeEncode UnicodeEncodeOp /home/sjy/code/tensorflow/tensorflow/core/kernels/unicode_ops.cc
tf.raw_ops.UnicodeScript UnicodeScriptOp /home/sjy/code/tensorflow/tensorflow/core/kernels/unicode_script_op.cc
tf.raw_ops.UnicodeTranscode UnicodeTranscodeOp /home/sjy/code/tensorflow/tensorflow/core/kernels/unicode_ops.cc
tf.raw_ops.UniformCandidateSampler BaseCandidateSamplerOp /home/sjy/code/tensorflow/tensorflow/core/kernels/candidate_sampler_ops.cc
tf.raw_ops.Unique UniqueOp /home/sjy/code/tensorflow/tensorflow/core/kernels/unique_op.cc
tf.raw_ops.UniqueV2 UniqueOp /home/sjy/code/tensorflow/tensorflow/core/kernels/unique_op.cc
tf.raw_ops.UniqueWithCounts UniqueOp /home/sjy/code/tensorflow/tensorflow/core/kernels/unique_op.cc
tf.raw_ops.UniqueWithCountsV2 UniqueOp /home/sjy/code/tensorflow/tensorflow/core/kernels/unique_op.cc
tf.raw_ops.Unpack UnpackOp /home/sjy/code/tensorflow/tensorflow/core/kernels/unpack_op.cc
tf.raw_ops.UnravelIndex UnravelIndexOp /home/sjy/code/tensorflow/tensorflow/core/kernels/unravel_index_op.cc
tf.raw_ops.UnsortedSegmentJoin UnsortedSegmentJoinOp /home/sjy/code/tensorflow/tensorflow/core/kernels/unsorted_segment_join_op.cc
tf.raw_ops.UnsortedSegmentMax UnsortedSegmentReductionOp /home/sjy/code/tensorflow/tensorflow/core/kernels/segment_reduction_ops_impl.cc
tf.raw_ops.UnsortedSegmentMin UnsortedSegmentReductionOp /home/sjy/code/tensorflow/tensorflow/core/kernels/segment_reduction_ops_impl.cc
tf.raw_ops.UnsortedSegmentProd UnsortedSegmentReductionOp /home/sjy/code/tensorflow/tensorflow/core/kernels/segment_reduction_ops_impl.cc
tf.raw_ops.UnsortedSegmentSum UnsortedSegmentReductionOp /home/sjy/code/tensorflow/tensorflow/core/kernels/segment_reduction_ops_impl.cc
tf.raw_ops.Unstage UnstageOp /home/sjy/code/tensorflow/tensorflow/core/kernels/stage_op.cc
tf.raw_ops.UpperBound UpperBoundOp /home/sjy/code/tensorflow/tensorflow/core/kernels/searchsorted_op.cc
tf.raw_ops.VarHandleOp VarHandleOp /home/sjy/code/tensorflow/tensorflow/core/kernels/resource_variable_ops.cc
tf.raw_ops.Variable VariableOp /home/sjy/code/tensorflow/tensorflow/core/kernels/variable_ops.cc
tf.raw_ops.VariableV2 VariableOp /home/sjy/code/tensorflow/tensorflow/core/kernels/variable_ops.cc
tf.raw_ops.Where WhereCPUOp /home/sjy/code/tensorflow/tensorflow/core/kernels/where_op.cc
tf.raw_ops.WholeFileReader WholeFileReaderOp /home/sjy/code/tensorflow/tensorflow/core/kernels/whole_file_read_ops.cc
tf.raw_ops.WholeFileReaderV2 WholeFileReaderOp /home/sjy/code/tensorflow/tensorflow/core/kernels/whole_file_read_ops.cc
tf.raw_ops.WriteFile WriteFileOp /home/sjy/code/tensorflow/tensorflow/core/kernels/whole_file_read_ops.cc
tf.raw_ops.Xdivy BinaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.Xlog1py BinaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.Xlogy BinaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.ZerosLike ZerosLikeOp /home/sjy/code/tensorflow/tensorflow/core/kernels/constant_op.cc
tf.raw_ops.Zeta BinaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
